TestCase,rTDATA,IMC,ICC,IPC,DPHC,rDirectness,tLOC,aLOC,UT,NKM,NSM,dNKM,dNSM,MutationScore,dMutationScore
org.ta4j.core.analysis.criteria.ValueAtRiskCriterionTest.betterThan[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],1,5,3,2,2,0.00,15,15,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.ValueAtRiskCriterionTest.calculateWithASimplePosition[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,53,13,5,1,0.01,27,285,1,0,0,0,0,0.00,0.00
org.ta4j.core.BarSeriesManagerTest.runBetweenIndexes[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],5,54,15,4,1,0.03,45,290,1,0,0,0,0,0.00,0.00
org.ta4j.core.PositionTest.shouldThrowIllegalArgumentExceptionWhenOrderTypeIsNull,4,28,9,3,1,0.11,21,77,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.adx.MinusDIIndicatorTest.xlsTest[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],2,46,14,5,1,0.06,135,293,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.volume.OnBalanceVolumeIndicatorTest.getValue[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],3,29,8,4,1,0.09,30,206,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.LinearTransactionCostCriterionTest.dummyData[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,48,13,5,1,0.02,45,236,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.ReturnsTest.returnsWithSellAndBuyTrades[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,49,13,4,1,0.03,34,258,1,0,0,0,0,0.00,0.00
org.ta4j.core.rules.IsRisingRuleTest.isSatisfied,3,11,8,5,1,0.05,16,81,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.MACDIndicatorTest.throwsErrorOnIllegalArguments[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],2,11,4,3,1,0.00,17,107,0,0,0,0,0,0.00,0.00
org.ta4j.core.num.NumTest.testDecimalNumOffset[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],0,12,2,1,1,0.36,24,38,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.RSIIndicatorTest.usingBarCount14UsingClosePrice[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,35,12,4,1,0.01,41,254,1,0,0,0,0,0.00,0.00
org.ta4j.core.BarSeriesTest.negativeMaximumBarCountShouldThrowExceptionTest[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,21,5,2,1,0.21,24,144,0,0,0,0,0,0.00,0.00
ta4jexamples.backtesting.SimpleMovingAverageBacktestTest.test,0,6,1,1,1,0.44,3,36,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.ChopIndicatorTest.testTradeableTrend[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],2,48,16,4,1,0.23,17,305,1,0,0,0,0,0.00,0.00
org.ta4j.core.BarTest.inPeriod[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],1,5,3,2,1,0.11,17,27,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.PreviousValueIndicatorTest.testPreviousValueIndicatorWithNonPositiveN,7,14,5,3,1,0.04,17,150,0,0,0,0,0,0.00,0.00
org.ta4j.core.rules.TrailingStopLossRuleTest.isSatisfiedForSell[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],5,56,16,6,1,0.08,37,341,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.MMAIndicatorTest.mmaUsingBarCount10UsingClosePrice[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,25,9,4,1,0.01,33,185,0,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.CashFlowTest.cashFlowValue[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,51,10,4,1,0.03,53,261,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.keltner.KeltnerChannelMiddleIndicatorTest.keltnerChannelMiddleIndicatorTest[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,28,10,5,1,0.25,68,220,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.NumberOfPositionsCriterionTest.calculateWithOnePosition[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,12,5,3,1,0.04,26,103,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.statistics.CorrelationCoefficientIndicatorTest.usingBarCount5UsingClosePriceAndVolume[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],5,48,15,5,1,0.18,60,364,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.CachedIndicatorTest.strategyExecutionOnCachedIndicatorAndLimitedBarSeries[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],7,44,14,5,1,0.02,39,268,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.StochasticOscillatorDIndicatorTest.stochasticOscilatorDParam14UsingSMA3AndGenericConstructer[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],5,34,12,4,1,0.22,33,232,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.ExpectancyCriterionTest.calculateOnlyWithProfitPositions[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,59,18,5,1,0.02,27,309,1,0,0,0,0,0.00,0.00
org.ta4j.core.BaseBarBuilderTest.testBuildBar[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],1,23,3,2,1,0.76,24,63,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.ExpectancyCriterionTest.calculateProfitWithShortPositions[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,58,18,5,1,0.02,27,280,1,0,0,0,0,0.00,0.00
org.ta4j.core.BarSeriesTest.setMaximumBarCountTest[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,22,5,2,1,0.20,32,148,0,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.GrossProfitCriterionTest.testCalculateOneOpenPositionShouldReturnZero[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,21,8,4,1,0.17,29,149,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.NumberOfBreakEvenPositionsCriterionTest.calculateWithOneLongPosition[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,39,8,4,1,0.03,25,199,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.MaximumDrawdownCriterionTest.calculateWithNoTrades[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,26,8,4,1,0.02,25,151,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.CachedIndicatorTest.getValueOnResultsCalculatedFromRemovedBarsShouldReturnFirstRemainingResult[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,28,8,4,1,0.25,26,211,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.MaximumDrawdownCriterionTest.betterThan[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],1,5,3,2,2,0.00,15,13,1,0,0,0,0,0.00,0.00
ta4jexamples.analysis.CashFlowToChartTest.test,0,7,3,3,3,0.16,3,103,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.statistics.MeanDeviationIndicatorTest.meanDeviationUsingBarCount5UsingClosePrice[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,27,9,5,1,0.29,26,188,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.NumberOfPositionsCriterionTest.calculateWithTwoPositions[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,32,11,4,1,0.03,27,195,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.ZLEMAIndicatorTest.ZLEMAUsingBarCount10UsingClosePrice[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,30,10,4,1,0.08,24,234,1,0,0,0,0,0.00,0.00
org.ta4j.core.aggregator.BaseBarSeriesAggregatorTest.testAggregateWithTheSameName[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],3,15,5,3,1,0.02,33,105,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.candles.ThreeBlackCrowsIndicatorTest.getValue[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],3,36,10,4,1,0.21,32,219,1,0,0,0,0,0.00,0.00
org.ta4j.core.cost.LinearBorrowingCostModelTest.calculateZeroTest,1,6,3,2,2,0.11,10,15,1,0,0,0,0,0.00,0.00
org.ta4j.core.BarTest.getBeginTime[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],1,3,2,2,1,0.00,12,23,0,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.volume.MVWAPIndicatorTest.mvwap[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,31,11,5,1,0.25,50,208,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.NetProfitCriterionTest.testCalculateOneOpenPositionShouldReturnZero[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,19,8,4,1,0.20,29,129,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.MinusDMIndicatorTest.zeroDirectionalMovement2[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],3,25,7,4,1,0.33,22,169,1,0,0,0,0,0.00,0.00
org.ta4j.core.aggregator.DurationBarAggregatorTest.upscaledTo10DayBars[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],2,19,4,3,1,0.61,44,99,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.candles.ThreeBlackCrowsIndicatorTest.getValue[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],3,38,10,4,1,0.19,32,247,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.ReturnOverMaxDrawdownCriterionTest.betterThan[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],1,5,3,2,2,0.00,17,16,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.LowPriceIndicatorTest.indicatorShouldRetrieveBarLowPrice[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],3,18,6,4,1,0.34,22,158,0,0,0,0,0,0.00,0.00
org.ta4j.core.rules.StopLossRuleTest.isSatisfiedWorksForBuy[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],5,52,16,6,1,0.06,33,313,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.ProfitLossPercentageCriterionTest.betterThan[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],1,5,3,2,2,0.00,15,13,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.ExpectedShortfallCriterionTest.calculateWithNoBarsShouldReturn0[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,24,7,4,1,0.00,26,159,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.AccelerationDecelerationIndicatorTest.calculateWithSma2AndSma3[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],3,31,10,4,1,0.29,30,189,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.statistics.MeanDeviationIndicatorTest.meanDeviationShouldBeZeroWhenBarCountIs1[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,29,9,5,1,0.25,23,216,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.statistics.VarianceIndicatorTest.varianceUsingBarCount4UsingClosePrice[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,31,9,5,1,0.24,34,222,1,0,0,0,0,0.00,0.00
org.ta4j.core.BarSeriesTest.wrongBarTypeBigDecimalTest[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,24,6,2,1,0.16,27,175,0,0,0,0,0,0.00,0.00
ta4jexamples.analysis.BuyAndSellSignalsToChartTest.test,0,7,3,3,3,0.10,3,108,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.GrossReturnCriterionTest.betterThan[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],1,5,3,2,2,0.00,15,12,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.CashFlowTest.cashFlowShortSellWith100PercentLoss[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,53,10,4,1,0.03,36,288,1,0,0,0,0,0.00,0.00
org.ta4j.core.BarSeriesManagerTest.runOnSeries[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],5,53,15,4,1,0.03,41,266,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.MaximumDrawdownCriterionTest.calculateWithNoTrades[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,28,8,4,1,0.01,25,169,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.MaximumDrawdownCriterionTest.betterThan[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],1,5,3,2,2,0.00,15,12,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.statistics.MeanDeviationIndicatorTest.meanDeviationUsingBarCount5UsingClosePrice[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,29,9,5,1,0.25,26,214,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.ichimoku.IchimokuChikouSpanIndicatorTest.testCalculateWithDefaultParam[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],3,18,7,5,1,0.33,45,167,1,0,0,0,0,0.00,0.00
org.ta4j.core.BarSeriesManagerTest.runOnWholeSeries[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],5,48,15,4,1,0.02,45,251,1,0,0,0,0,0.00,0.00
ta4jexamples.logging.StrategyExecutionLoggingTest.test,0,7,3,3,3,0.08,3,83,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.MaximumDrawdownCriterionTest.calculateWithNullSeriesSizeShouldReturn0[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],3,13,7,4,1,0.03,22,101,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.SMAIndicatorTest.whenBarCountIs1ResultShouldBeIndicatorValue[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,24,8,4,1,0.00,32,180,1,0,0,0,0,0.00,0.00
org.ta4j.core.rules.StopLossRuleTest.isSatisfiedWorksForSell[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],5,53,16,6,1,0.06,34,314,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.VersusBuyAndHoldCriterionTest.calculateWithOnlyOnePosition[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],5,56,13,5,1,0.02,26,254,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.DifferencePercentageIndicatorTest.getValueWithNumThreshold[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,29,8,4,1,0.27,36,197,0,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.StochasticOscillatorDIndicatorTest.stochasticOscilatorDParam14UsingSMA3AndGenericConstructer[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],5,36,12,4,1,0.20,33,259,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.statistics.VarianceIndicatorTest.varianceUsingBarCount4UsingClosePrice[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,29,9,5,1,0.28,34,195,1,0,0,0,0,0.00,0.00
org.ta4j.core.TradingRecordTest.getCurrentPosition,2,22,8,3,1,0.08,11,100,0,0,0,0,0,0.00,0.00
org.ta4j.core.rules.NotRuleTest.isSatisfied,1,5,4,2,1,0.22,9,18,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.ProfitLossPercentageCriterionTest.betterThan[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],1,5,3,2,2,0.00,15,12,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.NetProfitCriterionTest.calculateOnlyWithProfitPositions2[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,44,10,4,1,0.03,27,220,1,0,0,0,0,0.00,0.00
org.ta4j.core.BarTest.getBeginTime[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],1,3,2,2,1,0.00,12,25,0,0,0,0,0,0.00,0.00
org.ta4j.core.TestUtilsTest.testNumNum[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],3,15,5,2,1,0.18,34,138,0,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.ichimoku.IchimokuChikouSpanIndicatorTest.testCalculateWithSpecifiedValue[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],3,18,7,5,1,0.33,29,165,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.KAMAIndicatorTest.getValueOnDeepIndicesShouldNotCauseStackOverflow[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,32,9,4,1,0.08,38,220,1,0,0,0,0,0.00,0.00
org.ta4j.core.BarSeriesTest.getBarDataTest[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,23,5,2,1,0.19,28,155,0,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.LinearTransactionCostCriterionTest.externalData[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],3,59,15,5,1,0.07,138,315,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.NumberOfBarsCriterionTest.calculateWithNoPositions[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,13,6,3,1,0.03,25,119,1,0,0,0,0,0.00,0.00
org.ta4j.core.BarSeriesTest.wrongBarTypeBigDecimalTest[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,26,6,2,1,0.15,27,183,0,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.VolumeIndicatorTest.indicatorShouldRetrieveBarVolume[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],3,23,7,4,1,0.29,21,182,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.ExpectedShortfallCriterionTest.betterThan[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],1,5,3,2,2,0.00,15,15,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.FixedIndicatorTest.getValueOnFixedDecimalIndicator,3,12,5,4,1,0.18,17,74,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.RSIIndicatorTest.zeroIfNoGain[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,32,12,4,1,0.00,32,228,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.bollinger.BollingerBandWidthIndicatorTest.bollingerBandWidthUsingSMAAndStandardDeviation[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],9,34,14,6,1,0.26,47,225,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.LWMAIndicatorTest.lwmaUsingBarCount5UsingClosePrice[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,27,8,4,1,0.25,32,208,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.WinningPositionsRatioCriterionTest.betterThan[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],1,5,3,2,2,0.00,15,15,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.PPOIndicatorTest.getValueWithEma10AndEma20[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,30,10,4,1,0.23,27,232,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.NetLossCriterionTest.calculateOnlyWithProfitPositions[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,44,10,4,1,0.03,27,220,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.WinningPositionsRatioCriterionTest.betterThan[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],1,5,3,2,2,0.00,15,14,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.AverageReturnPerBarCriterionTest.calculateWithASimplePosition[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,48,12,5,1,0.02,27,233,1,0,0,0,0,0.00,0.00
org.ta4j.core.BarSeriesTest.getBarOnMovingSeriesTest[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,23,5,2,1,0.16,28,166,0,0,0,0,0,0.00,0.00
org.ta4j.core.num.DecimalNumTest.testValueOfForDoubleNaNShouldThrowNumberFormatException,0,1,1,1,1,0.00,6,3,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.GrossReturnCriterionTest.testCalculateOneOpenPositionShouldReturnOne[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,22,8,4,1,0.17,29,149,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.DifferencePercentageIndicatorTest.getValueWithNumThreshold[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,27,8,4,1,0.30,36,175,0,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.ATRIndicatorTest.testDummy[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],3,37,12,4,1,0.08,34,262,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.GrossReturnCriterionTest.calculateReturnWithLosingShortPositions[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,42,10,4,1,0.03,27,212,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.PreviousValueIndicatorTest.testToStringMethodWithN1,8,16,6,4,1,0.07,22,155,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.ROCIndicatorTest.getValueWhenBarCountIs12[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,27,8,4,1,0.31,31,179,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.volume.OnBalanceVolumeIndicatorTest.stackOverflowError[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],3,28,8,4,1,0.09,22,200,1,0,0,0,0,0.00,0.00
org.ta4j.core.BarSeriesTest.subSeriesWithWrongArgumentsTest[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,23,5,2,1,0.20,24,154,0,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.ExpectancyCriterionTest.calculateOnlyWithProfitPositions[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,57,18,5,1,0.02,27,279,1,0,0,0,0,0.00,0.00
org.ta4j.core.SeriesBuilderTest.testNumFunctions[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],1,13,4,2,1,0.39,14,90,0,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.MaximumDrawdownCriterionTest.withSimpleTrades[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,57,12,5,1,0.02,28,306,1,0,0,0,0,0.00,0.00
org.ta4j.core.TradeTest.overrideToString,0,12,4,3,1,0.16,10,29,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.CashFlowTest.cashFlowSell[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,49,10,4,1,0.03,28,259,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.ReturnOverMaxDrawdownCriterionTest.rewardRiskRatioCriterionOnlyWithGain[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,57,14,5,1,0.02,26,314,1,0,0,0,0,0.00,0.00
org.ta4j.core.num.NumTest.sqrtOfNegativeDouble[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],0,4,2,1,1,0.00,10,53,0,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.AroonUpIndicatorTest.onlyNaNValues,3,25,8,3,1,0.29,30,211,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.ProfitLossPercentageCriterionTest.calculateWithWinningShortPositions[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,46,10,4,1,0.02,27,251,1,0,0,0,0,0.00,0.00
org.ta4j.core.rules.OpenedPositionMinimumBarCountRuleTest.testAtLeastBarCountRuleForEmptyTradingRecordShouldAlwaysReturnsFalse,2,3,3,2,1,0.71,8,42,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.NumberOfConsecutiveWinningPositionsCriterionTest.calculateWithOneLongPosition[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,38,8,4,1,0.03,25,170,1,0,0,0,0,0.00,0.00
org.ta4j.core.TradingRecordTest.getLastPosition,3,28,8,3,1,0.08,11,132,1,0,0,0,0,0.00,0.00
org.ta4j.core.rules.AndRuleTest.isSatisfied,1,6,4,2,1,0.18,13,21,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.NetProfitCriterionTest.betterThan[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],1,5,3,2,2,0.00,15,12,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.ExpectedShortfallCriterionTest.calculateWithASimplePosition[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,53,13,5,1,0.01,27,289,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.LossIndicatorTest.lossUsingClosePrice[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,26,8,4,1,0.29,34,191,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.volume.IIIIndicatorTest.intradayIntensityIndex[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],3,33,9,5,1,0.27,31,204,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.HighPriceIndicatorTest.indicatorShouldRetrieveBarHighPrice[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],3,20,6,4,1,0.33,22,167,0,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.ProfitLossRatioCriterionTest.betterThan[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],1,5,3,2,2,0.00,15,25,1,0,0,0,0,0.00,0.00
org.ta4j.core.rules.CrossedUpIndicatorRuleTest.isSatisfied,3,22,11,5,1,0.01,13,152,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.StochasticOscillatorKIndicatorTest.stochasticOscilatorKParam14[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],3,34,10,4,1,0.22,33,239,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.BuyAndHoldReturnCriterionTest.calculateWithNoPositions[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,36,9,4,1,0.01,25,203,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.ProfitLossPercentageCriterionTest.calculateWithOneWinningAndOneLosingLongPositions[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,45,10,4,1,0.02,27,250,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.GrossReturnCriterionTest.calculateReturnWithLosingShortPositions[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,44,10,4,1,0.02,27,243,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.ZLEMAIndicatorTest.smallBarCount[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,23,9,4,1,0.10,22,186,1,0,0,0,0,0.00,0.00
org.ta4j.core.TradingRecordTest.operate,3,36,8,3,1,0.11,36,156,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.MaximumDrawdownCriterionTest.calculateWithOnlyGains[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,57,12,5,1,0.02,27,306,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.CashFlowTest.cashFlowShortSell[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,52,11,4,1,0.02,29,287,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.candles.BearishHaramiIndicatorTest.getValue[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],3,25,8,4,1,0.28,26,181,1,0,0,0,0,0.00,0.00
org.ta4j.core.aggregator.BaseBarSeriesAggregatorTest.testAggregateWithTheSameName[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],3,13,5,3,1,0.03,33,95,1,0,0,0,0,0.00,0.00
